categoria_principal,shop,amenity,office,tourism,leisure,craft,healthcare,name,addr:street,addr:housenumber,lat,lon,tipo_actividad
amenity,,pharmacy,,,,,pharmacy,"Farmàcia de Mir Tubert, M.J / Navarro de Mir, I.",Carrer de Balmes,94,41.3914926,2.1599169,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia León Berrocal, Ronald Elisvan",Carretera de Sarrià a Vallvidrera,82,41.4086807,2.1099401,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia García Rocafort, Aranzazu",Carrer de Bori i Fontestà,18,41.3932419,2.1390378,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Vall Garriga, Montserrat",Carrer del Torrent de l'Olla,67,41.4008716,2.1587204,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Almenta Sánchez, M. Carmen",Carrer de Sant Gervasi de Cassoles,10,41.4043537,2.1394529,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Motilla Garcia, Maria José",Carrer Gran de Gràcia,87,41.4005664,2.1544349,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Blanco Hernández, Marta",Carrer de Bertran,39,41.406071,2.1397895,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Serrano Pérez de la B., Maria F.",Plaça de Sant Gregori Taumaturg,8,41.3945596,2.1374965,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Puso Mazarico, José Ramon",Via Augusta,113,41.4007269,2.146441,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia Sussagna Sagrera Serrano,Passatge d'Hercegovina,4,41.4026924,2.1398526,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Sahun Xifré, Montserrat Rosario",Carrer de Balmes,338,41.40324,2.1434164,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Fiol Belart, Jaume",Carrer de Casanova,140,41.3887456,2.1545106,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Costa Rabasa, Ll. - Serena Costa, B i I",Carrer de Loreto,20,41.3895488,2.1421171,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Arqué Garrofé, Roser",Carrer de Muntaner,393,41.399711,2.1418895,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Sabaté Salvia, Isabel",Carrer de Copèrnic,47,41.400802,2.1401889,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Escarra Caldes, Enric",Carrer d'Alfons XII,61,41.3998695,2.1479814,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Piñol Espeso, M. Carmen",Carrer de Bonavista,11,41.3980652,2.1592617,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Mengual Cirac, Tomás",Avinguda de Josep Tarradellas,153,41.3915355,2.1436597,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Castell Fores, M. Carme",Carrer d'Aragó,207,41.3885308,2.1597786,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Piera Ballester, Francesca",Carrer del Francolí,23 BI,41.4043386,2.1475989,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Roca Tugas, Domènec",Carrer de Casanova,236,41.3928893,2.1490091,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Roé Fadurdo, M. Glòria -hereus-",Plaça de la Llibertat,2,41.3999524,2.1538501,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Gómez Valenzuela, Núria",Carrer de Gelabert,21,41.3884029,2.1425564,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Berga Villanueva, Encarnació",Carrer del Gaià,2,41.3623006,2.140917,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Campo Juan, Laura",Carrer de Sovelles,11,41.3525436,2.1427957,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Huamán Flores, Mirtha Elena",Plaça de Llorca,5,41.3642658,2.1411578,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Lantigua Rodríguez, M. Àngels",Carrer de la Mineria,70,41.3677469,2.1405075,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia Calàbria,Gran Via de les Corts Catalanes,469,41.3799039,2.1551719,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Monzó Gruart, Marta",Carrer del Rector Triadó,84,41.3782135,2.1430246,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Cutillas Bou, Martin Augusto",Carrer de la Diputació,157,41.3841551,2.1583453,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia Maria Nativitat Mugueta Jusue,Carrer de la Creu Coberta,81,41.3751078,2.1448581,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia Alguacil,Carrer de Provença,32,41.3821644,2.1452455,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Mascaró Llopart, M. Eulàlia",Carrer de Tamarit,89,41.3754569,2.1565159,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Fullana Barceló, Beatriz",Carrer del Comte Borrell,186,41.3850839,2.1525962,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Foraster Roselló, Lluís",Carrer del Rosselló,72,41.3866608,2.1486835,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Gimenez Parcet, Arturo",Carrer de València,90,41.3825554,2.1500972,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Alsina Armengol, Conxita",Carrer de Sant Fructuós,29,41.3713941,2.146846,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Martínez Gimeno, María",Carrer de Mallorca,131,41.387236,2.1536319,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Godia Tresánchez, Rosa Maria",Carrer de Llançà,11,41.3757609,2.1509961,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Segura Boix, José Bernardo",Carrer de la Concòrdia,47,41.3721123,2.1592159,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Reverter Agueras, Manuel C.",Carrer de Viladomat,90,41.3791497,2.1581876,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Trilla García, Joan Josep",Carrer del Guadiana,37,41.373262,2.1397317,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia Rivera,Carrer de Calàbria,61,41.3778679,2.1572492,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Clos Gatnau, Marta",Carrer de la Diputació,106,41.3814772,2.1553703,pharmacy
amenity,,pharmacy,,,,,,Farmàcia Delfina García Casas,Carrer de Berlín,107,41.3851299,2.1417655,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Llambí Mateos, Francesc",Carrer de Provença,71,41.3851606,2.1485973,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Palau Mallol, Bafalluy Sobrino",Avinguda de Josep Tarradellas,46,41.3838321,2.1428344,pharmacy
amenity,,pharmacy,,,,,,Farmàcia Josep Ramon Larrinaga Casado,Carrer del Montnegre,11-13,41.3870344,2.1380908,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Farrando Martínez, José Manuel",Gran Via de les Corts Catalanes,489,41.3805458,2.1558583,pharmacy
amenity,,pharmacy,,,,,,Farmàcia,Carrer d'Aragó,97,41.3821146,2.1513329,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Baladron Acero, Maria",Carrer de Ciceró,12,41.3763338,2.1382223,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Carre Sánchez-Albornoz, M.C.",Carrer de Leiva,3,41.3738632,2.140733,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Llobet Feliu, Mercè",Carrer d'Entença,129,41.381568,2.1478438,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Marrugat Fontanals, Òscar",Carrer del Consell de Cent,253,41.3867462,2.1596693,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Bertolin Espallargas, Concepción",Carrer de Sants,34,41.3754323,2.1393524,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Serra Trull, Andreu",Carrer de Berlín,71,41.383776,2.1397815,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia Parc de Farmàcia municipal,Carrer de Viladomat,127,41.3808064,2.1556337,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Ciurana Ribas, Teresa",Carrer de Calàbria,27,41.3763475,2.1592684,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia Fores - Palau,Gran Via de les Corts Catalanes,347,41.3735766,2.1467266,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Buil Alcaraz, Alfredo Jose",Carrer de Vilamarí,106,41.3802024,2.1478826,pharmacy
amenity,,pharmacy,,,,,,Farmàcia Núria Gros Gras,Carrer de Guitard,69,41.383904,2.1364809,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia De León González, Ana Maria",Carrer de Llança,35,41.3793603,2.1462534,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Trull Bosch, Margarida",Carrer del Consell de Cent,98,41.3802134,2.1514362,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Novoa Rodríguez, Casto",Carrer de la Creu Coberta,71,41.3750161,2.1455469,pharmacy
amenity,,pharmacy,,,,,,Farmàcia M. Lourdes Campo Güerri,Carrer del Taquígraf Serra,3,41.3860405,2.1388731,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia M. Gras,Carrer del Comte d'Urgell,132,41.3850427,2.1549849,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Vilaplana Batalla, Montserrat",Carrer de Rocafort,49,41.3774073,2.1556071,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Matabosch Vilaseca, Xavier",Carrer de Numància,14,41.3817274,2.1410557,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Vega Masana, M. Teresa",Carrer de Viladomat,154,41.3826743,2.1535265,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Costa Miralbell, Ernest",Carrer de Muntaner,83,41.3879065,2.1575158,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Lopez Conesa, Luis Javier",Carrer de Breda,14,41.3861841,2.1411987,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia Neus Colomer Méndez,Gran Via de les Corts Catalanes,424,41.3774696,2.1528049,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia Sicilia,Carrer de la Diputació,12,41.3773958,2.149986,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia García López, Joan Carles",Gran Via de les Corts Catalanes,278,41.3714474,2.1448427,pharmacy
amenity,,pharmacy,,,,,,Farmàcia Anna M. Àlvarez Candau,Carrer de Casanova,93,41.3868467,2.156687,pharmacy
amenity,,pharmacy,,,,,pharmacy,La farmàcia del barri,Carrer de Feliu i Codina,45,41.434829,2.1618686,pharmacy
amenity,,pharmacy,,,,,,Farmàcia Darío Campos Quesada,Passeig Universal,22,41.43723,2.1623126,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Fuertes Tena, Pascual",Carrer de Feliu i Codina,14,41.432629,2.160663,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Cardenal López, Maria del Carme",Ronda del Guinardó,31,41.4121386,2.1639558,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Pallares Arias, Manuel Ignacio",Avinguda de la Mare de Déu de Montserrat,49,41.4145694,2.1634541,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Pérez Carrión, Laura",Plaça de Can Baró,6,41.4167076,2.1625803,pharmacy
amenity,,pharmacy,,,,,,Nova Gràcia,Carrer de Pau Alsina,57,41.4090575,2.1633202,pharmacy
amenity,,pharmacy,,,,,,Farmàcia de les aigües,Carrer de les Camèlies,66,41.4135244,2.163833,pharmacy
amenity,,pharmacy,,,,,,Farmàcia Busquets,Carrer de Pau Alsina,92,41.410436,2.1621579,pharmacy
amenity,,pharmacy,,,,,,"Farmàcia Alsina Casalduero, M. Macarena",Carrer de Còrsega,369,41.3989495,2.1623478,pharmacy
amenity,,pharmacy,,,,,pharmacy,Farmàcia Berasategui,Carrer de Montmany,7,41.4037185,2.1607373,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Martínez Mañas, Maria Rosario",Carrer de la Riera Alta,59,41.3803182,2.1644355,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Gallardo Sauret, Montserrat",Ronda de Sant Antoni,88,41.3839696,2.1640011,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia De Dou Reales, B.-Niñerola Mora, M.",Avinguda del Paral·lel,124,41.3751746,2.1620893,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Rodríguez Rubio, José Luís",Ronda de Sant Antoni,40,41.3806385,2.1635729,pharmacy
amenity,,pharmacy,,,,,pharmacy,"Farmàcia Calsina Calsina, M. Teresa",Carrer de Blasco de Garay,7,41.3745211,2.1632815,pharmacy
amenity,,parking,,,,,,Parking Nh Sants - Promoparc,Carrer de Numància,74,41.3844893,2.1378739,parking
amenity,,parking,,,,,,Parking Muntaner Tavern - Promoparc,Carrer de Muntaner,408,41.4004474,2.1412146,parking
amenity,,parking,,,,,,Parking Bertran Putxet - Promoparc,Carrer de Bertran,75,41.4078535,2.1397126,parking
amenity,,parking,,,,,,Parking Industria 9 - Promoparc,Carrer de la Indústria,9,41.4023164,2.1646518,parking
amenity,,parking,,,,,,Parking Vila i VIla 50 - Promoparc,Carrer de Vila i Vilà,50,41.3739638,2.1699304,parking
amenity,,parking,,,,,,Parking Vila i Vila 61 - Promoparc,Carrer de Vila i Vilà,61,41.3737331,2.1699639,parking
amenity,,studio,,,,,,Neokinok,Carrer de Santa Madrona,11,41.3755413,2.1715168,studio
amenity,,parking_entrance,,,,,,,,,41.3977553,2.1861712,parking_entrance
amenity,,parking_entrance,,,,,,,,,41.3828329,2.1425254,parking_entrance
amenity,,language_school,,,,,,Preply: 1-on-1 lessons with English tutors,calle Muntaner,239,41.3948817,2.1479986,language_school
amenity,,restaurant,,,,,,Cafe Bar Olite,,,41.4217932,2.1802187,restaurant
amenity,,dentist,,,,,,,,,41.421616,2.1798329,dentist
amenity,,restaurant,,,,,,Pizzeando,,,41.4216685,2.1789562,restaurant
amenity,,pub,,,,,,,,,41.4210721,2.1787821,pub
amenity,,pub,,,,,,,,,41.4206936,2.1794987,pub
amenity,,pub,,,,,,,,,41.4214267,2.1796089,pub
amenity,,university,,,,,,ISDE Law School,Avinguda del Tibidabo,30,41.4132856,2.1350108,university
amenity,,restaurant,,,,,,La croquetona,Carrer de Papin,8,41.3770229,2.133541,restaurant
amenity,,parking_entrance,,,,,,,,,41.3793364,2.1699207,parking_entrance
amenity,,restaurant,,,,,,Santa Clara,Carrer Jiménez i Iglesias,13,41.3894347,2.12156,restaurant
amenity,,cafe,,,,,,,Carrer de Begur,44,41.3733479,2.1301506,cafe
amenity,,restaurant,,,,,,MSON,,,41.3729254,2.128668,restaurant
amenity,,bench,,,,,,,,,41.4075654,2.1584699,bench
amenity,,bench,,,,,,,,,41.4076229,2.1585765,bench
amenity,,bench,,,,,,,,,41.4074913,2.1583426,bench
amenity,,bench,,,,,,,,,41.4075866,2.1586826,bench
amenity,,motorcycle_parking,,,,,,,,,41.4092261,2.1572583,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.4064206,2.1601662,motorcycle_parking
amenity,,school,,,,,,Escola Joan Triadú,,,41.4066921,2.1598482,school
amenity,,pub,,,,,,La Freiduría,,,41.4234494,2.1803455,pub
amenity,,motorcycle_parking,,,,,,,,,41.4058323,2.1530759,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.4059983,2.1528855,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.4069312,2.1518496,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.4065468,2.1521519,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.4067247,2.1520828,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.4074237,2.1514515,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.4028964,2.1550623,motorcycle_parking
amenity,,kindergarten,,,,,,Escola Bressol Municipal Enxaneta,,,41.4027306,2.1546136,kindergarten
amenity,,motorcycle_parking,,,,,,,,,41.404351,2.1549621,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.3992459,2.1604229,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.3994184,2.1603028,motorcycle_parking
amenity,,bench,,,,,,,,,41.3939134,2.167028,bench
amenity,,studio,,,,,,Catalunya Ràdio,Avinguda Diagonal,614,41.3924276,2.1414058,studio
amenity,,bench,,,,,,,,,41.4047872,2.1860325,bench
amenity,,bench,,,,,,,,,41.4048074,2.1859154,bench
amenity,,bench,,,,,,,,,41.4048385,2.1857763,bench
amenity,,motorcycle_parking,,,,,,,,,41.4163747,2.1902932,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.4161454,2.1899834,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.4170693,2.1910641,motorcycle_parking
amenity,,parking_entrance,,,,,,,,,41.383055,2.1906632,parking_entrance
amenity,,parking,,,,,,,,,41.4250008,2.1886805,parking
amenity,,parking,,,,,,,,,41.4249099,2.1876395,parking
amenity,,bench,,,,,,,,,41.3822292,2.19238,bench
amenity,,bench,,,,,,,,,41.3820628,2.1926533,bench
amenity,,social_facility,,,,,,,,,41.3799917,2.172608,social_facility
amenity,,drinking_water,,,,,,,,,41.384988,2.1549618,drinking_water
amenity,,bicycle_parking,,,,,,,,,41.4034935,2.1938842,bicycle_parking
amenity,,parking_entrance,,,,,,,,,41.4035885,2.191672,parking_entrance
amenity,,university,,,,,,Facultat de Biologia,Avinguda Diagonal,643,41.3856342,2.1200921,university
amenity,,community_centre,,,,,,Casal de Joves Girapells,,,41.4193761,2.179026,community_centre
amenity,,motorcycle_parking,,,,,,,,,41.4265937,2.1771825,motorcycle_parking
amenity,,cafe,,,,,,Copasetic Barcelona,Carrer de la Diputació,55,41.3802396,2.1533366,cafe
amenity,,parking_entrance,,,,,,,,,41.3955513,2.1488924,parking_entrance
amenity,,parking_entrance,,,,,,,,,41.3943927,2.1466556,parking_entrance
amenity,,parking,,,,,,Larpa,,,41.3955576,2.1489207,parking
amenity,,drinking_water,,,,,,,,,41.4162534,2.206407,drinking_water
amenity,,parking_entrance,,,,,,,,,41.3978661,2.1531877,parking_entrance
amenity,,parking_entrance,,,,,,Garatge Pompeia,,,41.3993865,2.1549436,parking_entrance
amenity,,parking_entrance,,,,,,Parking Maremagnum,,,41.3760719,2.182818,parking_entrance
amenity,,bench,,,,,,,,,41.4098199,2.1977636,bench
amenity,,bench,,,,,,,,,41.4097698,2.1976956,bench
amenity,,bench,,,,,,,,,41.4096621,2.1975805,bench
amenity,,bench,,,,,,,,,41.4094097,2.1972118,bench
amenity,,bench,,,,,,,,,41.4093578,2.1971458,bench
amenity,,bench,,,,,,,,,41.4145413,2.2029881,bench
amenity,,bench,,,,,,,,,41.4145131,2.2029372,bench
amenity,,bench,,,,,,,,,41.4144819,2.2028849,bench
amenity,,bench,,,,,,,,,41.4144528,2.2028325,bench
amenity,,bench,,,,,,,,,41.4120168,2.202905,bench
amenity,,bench,,,,,,,,,41.4212744,2.2073185,bench
amenity,,bench,,,,,,,,,41.4214082,2.2076109,bench
amenity,,drinking_water,,,,,,,,,41.4212482,2.2077021,drinking_water
amenity,,bench,,,,,,,,,41.4217833,2.2103038,bench
amenity,,bench,,,,,,,,,41.4213559,2.2090231,bench
amenity,,bench,,,,,,,,,41.4215842,2.2089748,bench
amenity,,bench,,,,,,,,,41.4193858,2.2044204,bench
amenity,,bench,,,,,,,,,41.4194833,2.2042997,bench
amenity,,bench,,,,,,,,,41.4197458,2.2051983,bench
amenity,,bench,,,,,,,,,41.4195286,2.2051714,bench
amenity,,parking_entrance,,,,,,,,,41.4194183,2.2041721,parking_entrance
amenity,,recycling,,,,,,,,,41.4070567,2.1593838,recycling
amenity,,recycling,,,,,,,,,41.4070599,2.159381,recycling
amenity,,recycling,,,,,,,,,41.407062,2.1593792,recycling
amenity,,social_facility,,,,,,Rebost Solidari de Gràcia,Carrer de Reig i Bonet,12,41.4073787,2.1600852,social_facility
amenity,,veterinary,,,,,,Petjades,,,41.4089817,2.1932095,veterinary
amenity,,dentist,,,,,dentist,Sanitas,,,41.4105989,2.1889685,dentist
amenity,,cafe,,,,,,Bracafé,,,41.4109006,2.1877859,cafe
amenity,,restaurant,,,,,,La cuina de la Carme,,,41.4116009,2.1855444,restaurant
amenity,,pharmacy,,,,,pharmacy,Farmàcia Francisco Toribio Hernández,Carrer d'Amèrica,46,41.4167215,2.1765289,pharmacy
amenity,,bench,,,,,,,,,41.4168263,2.1763825,bench
amenity,,post_box,,,,,,,,,41.4154242,2.1804769,post_box
amenity,,bench,,,,,,,,,41.4213109,2.1772248,bench
amenity,,veterinary,,,,,,M. Ángeles Martinez,,,41.4189832,2.1741258,veterinary
amenity,,bench,,,,,,,,,41.4184164,2.1743418,bench
amenity,,restaurant,,,,,,Banquet de Captaires,,,41.4186968,2.1742404,restaurant
amenity,,drinking_water,,,,,,,,,41.4212943,2.1772167,drinking_water
amenity,,bench,,,,,,,,,41.4212874,2.1786612,bench
amenity,,bench,,,,,,,,,41.4194485,2.1797514,bench
amenity,,bench,,,,,,,,,41.4204125,2.1822555,bench
amenity,,pub,,,,,,Bar Bodega,,,41.418776,2.1848506,pub
amenity,,bench,,,,,,,,,41.4204757,2.1823627,bench
amenity,,drinking_water,,,,,,,,,41.4196683,2.1837554,drinking_water
amenity,,drinking_water,,,,,,,,,41.4186003,2.1863634,drinking_water
amenity,,place_of_worship,,,,,,Iglesia Avivamiento,,,41.4203288,2.1899624,place_of_worship
amenity,,dentist,,,,,,Dental Nuñez,,,41.4154492,2.1908307,dentist
amenity,,restaurant,,,,,,Rostisseria Gómez,,,41.407577,2.1937196,restaurant
amenity,,parking_entrance,,,,,,Grat S.A.,,,41.4149235,2.1801087,parking_entrance
amenity,,doctors,,,,,clinic,Imatgen Salud,Carrer de la Marina,301-303,41.4065717,2.1715345,doctors
amenity,,restaurant,,,,,,,Carrer dels Tallers,39,41.3848132,2.1682542,restaurant
amenity,,college,,,,,,Escola el Sol,Avinguda de les Drassanes,3,41.3761882,2.1751112,college
amenity,,restaurant,,,,,,Calabrasa,Passeig del Born,27,41.3853196,2.1829992,restaurant
amenity,,veterinary,,,,,,Vet & stil Casp,,,41.3917158,2.1736345,veterinary
amenity,,restaurant,,,,,,El Mercat,Carrer de Casp,35,41.3913941,2.1730643,restaurant
amenity,,fast_food,,,,,,Casp,,,41.3902517,2.1721128,fast_food
amenity,,atm,,,,,,,,,41.3936594,2.1661782,atm
amenity,,atm,,,,,,,,,41.4020571,2.1756095,atm
amenity,,community_centre,,,,,,Club d'Escacs Torrenegra,,,41.4014422,2.1751503,community_centre
amenity,,atm,,,,,,,,,41.4020612,2.175416,atm
amenity,,community_centre,,,,,,Centre Obert Joan Bosco,,,41.4182506,2.1860897,community_centre
amenity,,motorcycle_parking,,,,,,,,,41.3907304,2.1725948,motorcycle_parking
amenity,,parking,,,,,,Saba Bamsa Plaça Urquinaona,,,41.3906218,2.1724806,parking
amenity,,motorcycle_parking,,,,,,,,,41.3907916,2.1725487,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.3906455,2.1723305,motorcycle_parking
amenity,,bicycle_parking,,,,,,,,,41.3903552,2.1719614,bicycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.3899164,2.1713724,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.3898507,2.1711299,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.3913522,2.1683736,motorcycle_parking
amenity,,drinking_water,,,,,,,,,41.4071861,2.1900663,drinking_water
amenity,,community_centre,,,,,,Casal de barri,,,41.4040202,2.17959,community_centre
amenity,,research_institute,research,,,,,Institut de Diagnòstic Ambiental i Estudis de l'Aigua,Carrer de Jordi Girona,26-18,41.3875695,2.1148277,research_institute
amenity,,research_institute,research,,,,,Institut de Química Avançada de Catalunya,Carrer de Jordi Girona,26-18,41.3874886,2.1145146,research_institute
amenity,,research_institute,,,,,,Institución Milà y Fontanals de investigación en Humanidades (IMF-CSIC),Calle Egipciacas,15,41.3810014,2.1688217,research_institute
amenity,,bench,,,,,,,,,41.4215725,2.1655088,bench
amenity,,bench,,,,,,,,,41.4221027,2.1671398,bench
amenity,,bench,,,,,,,,,41.4195449,2.1698239,bench
amenity,,ice_cream,,,,,,Jijonenca,,,41.4068774,2.1746014,ice_cream
amenity,,bench,,,,,,,,,41.4071116,2.1894518,bench
amenity,,parking_entrance,,,,,,,,,41.4291731,2.1808629,parking_entrance
amenity,,motorcycle_parking,,,,,,,,,41.430243,2.1768123,motorcycle_parking
amenity,,motorcycle_parking,,,,,,,,,41.4302341,2.1777184,motorcycle_parking
amenity,,drinking_water,,,,,,,,,41.4138907,2.2158398,drinking_water
